cat,keyword
工业技术,"基于信息技术的《煤矿安全规程》部分条款的修订建议,智能矿山,煤矿安全规程,信息技术,遥测"
工业技术,"安全检测及监控预警技术——浅谈工业事故预防的技术保障体系,安全检测,监控,预警技术,工业生产"
工业技术,"小径薄壁管道环向对接接头超声波探伤方法及应用,薄壁钢管,焊接接头,超声波,探伤方法"
工业技术,"压力管道安装监检的常见问题,压力管道,安装监检,监督检验,管道安装"
工业技术,"经纬仪调焦运行误差测量结果的不确定度评定,经纬仪,调焦运行误差,测量结果,校准数据"
工业技术,"漫透射视觉密度计检定中一些问题的探讨,漫透射视觉密度计,检定规程,光密度测量,印刷制版"
工业技术,"通断时间面积法热计量技术的发展及应用评述,面积法,计量技术,供热计量,暖通空调"
工业技术,"门式刚架结构在超高大单层厂房中的应用,风荷载,门式刚架,柱顶位移挠度,长细比"
工业技术,"吉安市对全市商品混凝土生产企业开展原材料和产品质量抽检活动,吉安市,商品混凝土,生产企业,原材料"
工业技术,"总结经验分析存在问题不断提高电力安全水平,电力安全,立法,规程,管理"
工业技术,"用二等标准铂电阻温度计检定B级工业热电阻测量结果的不确定度分析,二等标准,铂电阻温度计,检定结果,工业铂"
工业技术,"煤矿井下局部通风机供电的探讨,,,,"
工业技术,"煤矿井下局部通风机供电的探讨,,,,"
工业技术,"锅炉受热面管壁减薄判废依据的探讨,锅炉受热面,管壁减薄,定期检验,锅炉压力容器"
工业技术,"分布式电(能)源的规划设计问题,分布式,电(能)源,规划设计,"
工业技术,"对井式炉群安全应用煤气的探讨,井式炉群,煤气,安全,高速烧嘴"
工业技术,"浅议企业技术标准的实施,企业技术标准,企业标准化,作业指导书,标准化体系"
工业技术,"自保温混凝土房屋示范工程的设计与施工,自保温混凝土房屋,建筑节能,工业化建造,"
工业技术,"氧-丙烷切割技术的研究与推广应用,,,,"
工业技术,"对《一起有机热载体炉爆管事故的原因分析》的不同见解,有机热载体炉,闪点,分析,建议"
工业技术,"LJT1000/737型、LJT800/630C型机械调速安全提升绞车,机械调速,煤矿安全规程,安全标志,办公室组织"
工业技术,"低合金钢不锈钢压力管道X射线检测中不可忽视的氧化问题,低合金钢,钢不锈钢,压力管道,射线检测"
工业技术,"可燃气体报警器检定,,,,"
工业技术,"《管道公众警示程序》等3项行业标准通过审查,中国石油和化工标准与质量,,,"
工业技术,"如何做好抗震工作,建筑抗震设计规范,地震灾害,工程抗震,抗震设防"
工业技术,"紧跟时代发展潮流,大力提高机械检修人员的素质,时代,潮流,机械检修,人员"
工业技术,"基于烧结工艺中固体燃料处理的CO2减排技术——印度比莱钢铁厂愿景,湿熄焦焦粉,RMP副产物,标准化操作规程,焦炭破碎强度指标"
工业技术,"液化石油气铁路罐车滑管液位计技术改进,液化石油气,液化气体铁路罐车,滑管液位计,技术改进"
工业技术,"JJG60-2012《螺纹样板》检定规程探讨,螺纹样板,统一螺纹,牙型角,螺纹标准"
工业技术,"大中型水电站高压配电装置设计,高压配电装置,选型设计,断路器,大中型水电站"
工业技术,"水表检定装置功能的扩充,水表检定装置,功能,转子流量计,流量标准装置"
工业技术,"经纬仪竖直角检定方法的研究,经纬仪,竖直角,计量检定规程,标准差"
工业技术,"生物质颗粒燃料前景光明,生物质颗粒燃料,能源技术,生产和应用,农林废弃物"
工业技术,"辽宁省工程建设地方标准《民用建筑保温工程防火技术规程》编制组成立,各项工作正在紧张进行中,辽宁省,工程建设,地方标准,民用建筑"
工业技术,"炮采工作面通信控制系统研究与应用效果分析,炮采工作面,通信控制,本质安全,应用效果"
工业技术,"如何正确校准内径表的零位,再校准,千分尺,内径表,测微螺杆"
工业技术,"《纤维增强复合材料加固修复钢结构技术规程》编制工作启动,工业建筑,,,"
工业技术,"对振动式密度仪进行校准时湿空气密度的计算方法,振动式,密度仪,校准,湿空气密度"
工业技术,"电力设备的检修现状和发展趋势,电力设备,预防性试验和检修,状态检修,建议"
工业技术,"造船企业成本核算系统分析设计,船舶工业,财务管理,成本核算,生产成本"
工业技术,"电站锅炉汽包给水管座角焊缝超声探伤问题的探讨,电站,锅炉汽包,给水,管座角焊缝"
工业技术,"压力容器制造过程中质量保证体系运行,,,,"
工业技术,"变压器绕组变形判据的研究,频率响应法,变压器,绕组变形,判据"
工业技术,"冲天炉用生物质焦炭,生物质,高温分解,回转窑反应器,生物质焦炭"
工业技术,"环氧丙烷橡胶的制备性能及其应用领域,环氧丙烷橡胶,环氧丙烷,烯丙基缩水甘油醚,三异丁基铝"
工业技术,"计算机控制在工业锅炉上的应用,计算机,工业锅炉,参数,控制"
工业技术,"EPS模块钢结构工业建筑节能体系在建筑工程中的应用,,,,"
工业技术,"远传压力表的检定方法,电阻远传压力表,弹簧管压力表,齿轮传动机构,发送器"
工业技术,"滑动保护装置在摩擦提升绞车上的应用,,,,"
工业技术,"新型煤矿矿灯监控系统,,,,"
工业技术,"浅谈房屋建筑冬期混凝土施工问题,,,,"
工业技术,"浅谈建筑电气工程现场监理,,,,"
工业技术,"高强混凝土强度非破损检测现状,高强混凝土结构,混凝土强度,钻井平台,技术规程"
工业技术,"技术监督是确保电网安全稳定运行的重要保证,技术监督,电网安全,稳定运行,供电设备"
工业技术,"有关水泥质量观念中值得注意的若干问题,水泥产品质量,质量观念,中值,若干问题"
工业技术,"数字微波接力机无线远程监测系统通信技术的开发,串行通信,传输编码,远程监测,"
工业技术,"安全生产这本经要天天念,安全生产管理,事故教训,水泥厂,相关法规"
工业技术,"浅谈矢量瓦特表的测试方法,矢量,瓦特表,测试方法,平衡测量"
工业技术,"浅谈对94版《热机安规》的修订,热机,安规,循环流化床锅炉,专业"
工业技术,"加强规范化管理,提高现代电力通信网的运行管理水平,规范化管理,电力通信网,网络管理,"
工业技术,"对直接法测定水中二氧化碳方法的探讨,直接法,测定,二氧化碳,"
工业技术,"干粉砂浆即将迎来""春天""--《新型建筑干拌砂浆指南》作者王新民先生谈干粉砂浆的工艺与设备,广东建材,,,"
工业技术,"高压开关机械特性测试仪时间参数的校准,高压开关,开关机械特性测试仪,时间参数,时间校验仪"
工业技术,"计量误差对经济效益的影响,计量误差,经济效益,膜式燃气表,立方米"
工业技术,"浅谈分包管理中的安全控制,,,,"
工业技术,"核电厂安全文化及其发展,核电厂,安全文化,事故,切尔诺贝利核电站"
工业技术,"自动称量--测量原理、应用与发展,自动称量,测量原理,非自动衡器,工业生产过程"
工业技术,"浅谈电子监控在煤矿安全生产中的应用,,,,"
工业技术,"石总场加工厂注重给职工“充电”,石总场,加工厂,干部职工,公民道德建设纲要"
工业技术,"多功能连锁砌块的结构特点及其应用,多功能,连锁砌块,结构,砌块建筑体系"
工业技术,"1995～1999年全国变压器类设备事故统计与分析,,,,"
工业技术,"降低计量装置误差措施,电能计量装置,电压互感器,装置误差,电流互感器"
工业技术,"煤矿带式输送机电软起动器性能比较,煤矿安全监察,带式输送机,机电,软起动器"
工业技术,"新世纪带电作业技术的发展,带电作业,作业技术,世界发达国家,输变电设备"
工业技术,"对轻集料粒型的思考,轻集料混凝土,生产工艺,碎石,粉煤灰陶粒"
工业技术,"TY- 01型小电流接地系统单相接地选线与定位装置浅探,小电流接地系统,单相接地选线,定位装置,单相接地故障"
工业技术,"在锅炉热效率测试中引入折算排烟温度的探讨,折算排烟温度,定型产品,热效率测试,工业锅炉"
工业技术,"基于电子水准仪综合检定方法的研究,电子水准仪,计量,检定方法,"
工业技术,"工业压力管道设计的特点及注意事项,,,,"
工业技术,"国家经贸委建设部国家质量技术监督局关于实施水泥新标准有关问题的通知,建材技术与应用,,,"
工业技术,"中厚板轧制道次规划算法的研究,algorithm,pass schedule,physical model,quadratic programming"
工业技术,"中华人民共和国行业标准备案公告,中国标准化,,,"
工业技术,"天然气孔板流量计的测量精度分析,天然气,孔板,流量计,测量精度"
工业技术,"柳钢两个重点推广项目等6则,金属世界,,,"
工业技术,"关于CTLD-J4000型个人剂量计用于能量鉴别的研究,Metrological Measure,Personal Dosimeter,Energy Discrimination,"
工业技术,"热轧带钢交叉轧制窜辊策略的两阶段优化仿真,hot rolling,cross rolling,work roll shifting,system simulation"
工业技术,"宽带钢热连轧机自由规程轧制的板形控制技术,热连轧机,板形控制,轧辊磨损,有限元分析"
工业技术,"冷库制冷压力管道设计标准应用,冷库,制冷压力管道,设计标准,对比分析"
工业技术,"TFD炉停用流化风机的尝试,,,,"
工业技术,"锭型及轧制规程对提高沸腾钢锭初轧成坯率作用的研究,沸腾钢锭,成坯率,锭型,轧制规程"
工业技术,"铁道部东风4D型机车大修规程审定会在大连召开,铁道部,东风,机车车辆厂,规程"
工业技术,"方坯和圆坯在菱方孔中的变形分析,方坯,圆坯,菱方孔,轧制"
经济,"""三只手""调节经济的历史脉络与实证分析——兼论构建中国特色社会主义宏观经济理论,""第三只手""调节经济,""三只手""调节经济,高级形态,历史脉络"
经济,"知识付费产品营销策略分析研究,,,,"
经济,"提升社会治理效能:社会企业生产要素社会性变革及其制度优势,,,,"
经济,"新中国70年经济改革发展的历史回顾、成就、问题与展望,,,,"
经济,"浅析现代民商法文化的先进性与局限性,民商法,先进性,局限性,"
经济,"电子商务对市场营销创新发展的影响分析,电子商务,市场营销,创新,影响"
经济,"新中国成立70年城镇住房制度的嬗变与启示,新中国成立70年,城镇住房制度,改革历程,改革成效"
经济,"初探商品经济与当代文学发展的关系,当代文学,商品经济,相互关系,共同发展"
经济,"邓小平对毛泽东社会主义商品经济思想的继承与发展,,,,"
经济,"明清商人的社会构成及经营方式 ——以出土墓志为中心史料的考察,明清,商人,社会构成,经营方式"
经济,"从不发达的商品经济到现代化经济体系——马克思主义政治经济学中国化的三次飞跃,马克思主义政治经济学,中国特色社会主义政治经济学,社会主义市场经济体制,现代化经济体系"
经济,"对商品经济异化的思考,商品,商品经济,公有产品,等价交换"
经济,"初探当代文学发展与商品经济的关系,当代文学,发展,商品经济,关系"
经济,"对商品经济与文学艺术的世俗化分析,商品经济,文学艺术,世俗化,"
经济,"正确理解毛泽东对商品经济认识,毛泽东,商品经济,社会主义,"
经济,"中国古代国家干预主义的新探索和历史启示——以王安石财经改革为中心的探析,国家经济干预,财经改革,商品经济,历史启示"
经济,"西汉前期商品经济特点简析,西汉前期,商品经济,特点,"
经济,"宋代商品经济对律学发展的影响分析,宋代,商品经济,律学,"
经济,"试论毛泽东对社会主义商品经济的贡献,毛泽东,社会主义,商品生产,"
经济,"钱荒与五代商品经济,五代,商品经济,钱荒,币滥"
经济,"中国特色社会主义市场经济体制改革的 自觉探索研究,社会主义经济体制改革,自觉探索阶段,计划与市场,双轨制"
经济,"论元代浙江的商品经济,浙江,元代,商品经济,"
经济,"商品经济与社会发展目标,商品经济,经济关系,经济规律,经济自由"
经济,"论市场经济与商品经济的区别,市场经济,商品经济,商品交换市场,生产要素市场"
经济,"桂北三街镇《公议行秤碑记》的历史解读,桂北三街镇,公秤碑,公议行秤碑记,历史解读"
经济,"粤东地区中小企业财务管理的问题及对策,粤东地区,中小企业,财务管理,问题"
经济,"中国古代商品经济特征分析,古代商业,发展,研究,"
经济,"商品经济中预约合同违约的救济研究,,,,"
经济,"中国封建地租与商品经济,地租,商品消费,服务消费,商品经济"
经济,"商品经济与唐宋社会变革,商品经济,社会变革,唐宋时期,"
经济,"新时代中国特色流通体系创新与路径选择,流通产业,中国特色,创新路径,"
经济,"地主制经济容纳商品经济问题,地主制经济,商品经济,经济结构,商品货币关系"
经济,"非商品经济理论创建构想,非商品,非商品经济,非商品经济理论,"
经济,"大宗商品经济战:现状、趋势与中国的对策,大宗商品,定价权,经济战,财富标志"
经济,"商品经济与西周经济伦理初探,商品经济,西周,经济伦理,"
经济,"我国宏观调控思路的历史性进展,改革开放,宏观调控,计划,政府"
经济,"流通成本与区域流通效率的空间效应分析,流通成本,流通效率,空间聚集效应,SE-DEA"
经济,"电子商务营销效率视角下经济流通模式冲突分析,电子商务,经济流通模式,营销效率,"
经济,"宋代商品经济的发展与官吏经商,商品经济,官吏,经商,"
经济,"试论商品经济与殷商经济伦理,商品经济,殷商,经济伦理,"
经济,"商品经济领域中弹性的灵活应用,弹性,点弹性,弧弹性,需求的收入弹性"
经济,"市场经济与商品经济的关系分析,经济体制改革,市场经济,商品经济,"
经济,"""买""出更好的自己—— 品牌对于女性的营销策略,女性经济,品牌营销,营销需求,"
经济,"浅析商品经济条件下的伦理思想,商品经济,经济伦理,经济人,道德人"
经济,"我国经济体制改革理论的演进与发展,,,,"
经济,"明代中原商路与商品经济,明代,中原商路,商品经济,"
经济,"基于与商品经济比较研究的信息经济新解,信息经济,系统信息体系,商品经济,系统信息体系生产力"
经济,"毛泽东的社会主义商品经济思想,,,,"
经济,"商品经济市场环境下关于商务礼仪的思考与建议,商品经济,市场环境,商务礼仪,文化交流"
经济,"试论社会主义市场经济的逻辑必然性及其完善路径,社会主义市场经济,逻辑必然性,完善路径,"
经济,"改革开放前社会主义商品经济理论的探索与争鸣,,,,"
经济,"近代桂西壮乡商品经济落后探源,桂西壮乡,商品经济,生产力,"
经济,"艺术包装对商品经济价值的导向性研究,包装,艺术包装,商品,价值"
经济,"价值关系矛盾运动逻辑中的供给侧结构性改革,社会再生产过程,生产关系,社会利益关系,价值生产"
经济,"商品经济文明基因与对市场机制的积极扬弃,商品经济,文明基因,市场机制,积极扬弃"
经济,"社会主义:从商品经济到市场经济,,,,"
经济,"发展西北边疆小商品经济的政策思考,边疆,民族贸易,小商品经济,"
经济,"基于物流经济的企业管理模式探讨,物流经济,企业管理模式,互联网经济,"
经济,"生产制造业成本核算探析——基于MFCA的视角,生产制造业,成本核算,物料流量成本会计,负产品"
经济,"清代青海消费结构与商品经济发展关系探微,消费结构,商品经济,清代,青海"
经济,"毛泽东对社会主义商品经济问题的艰辛探索,,,,"
经济,"绿色商业与商品经济产业生态体系构建,绿色商业,商品经济,产业生态体系,"
经济,"公有制与商品经济兼容问题讨论综述,,,,"
经济,"论数学文化在商品经济建设中的重要性,,,,"
经济,"唐代商品经济与消费结构关系探析,商品经济,消费结构,供给结构,消费需求结构"
经济,"中国经济改革是在什么经济学指导下取得巨大成就的?——纪念中国改革开放40周年,中国经济改革,经济学,西方经济学,中国特色社会主义政治经济学"
经济,"宋元时期中国货币域外流通研究及当代启示,一带一路,货币史,海上丝绸之路,货币制度"
经济,"联合经济:信息时代经济发展的全新范式,联合经济,经济形态,经济复杂性,自由联合"
经济,"广西商品经济史研究的拓荒之作--吴小凤著《明清广西商品经济史研究》介评,广西,商品经济史,经济史研究,拓荒之作"
经济,"明清时期赣东北商品经济的区域特色,明清时期,赣东北,商品经济,区域特色"
经济,"六朝商人诗及所反映的商品经济,六朝,商人诗,信息,商业"
经济,"历史哲学意义上的商品经济史研究,商品经济,社会变革,马克思主义基本理论,"
经济,"市场经济是高度社会化和市场化的商品经济,市场经济,商品经济,市场化,"
经济,"明清商人的商业行为与商品经济的矛盾性,商业行为,商品经济,矛盾性,"
经济,"""互联网+""背景下辣妈群体营销策略分析,""互联网+"",辣妈群体,营销策略,"
经济,"试论商品经济对宋代社会风气的影响,宋代,商品经济,社会风气,"
经济,"交通便塞与古镇兴衰——基于皖南西河古镇田野调查的研究,交通,西河,古镇,碑刻"
经济,"魏晋南北朝时期的商品经济和传统市场,魏晋南北朝,商品经济,传统市场,"
经济,"国有资本经营预算与财务管理制度改革四十年经验与启示,国有资本经营预算,国有企业财务管理,财务管理制度改革,阶段性"
经济,"“靠天吃饭”:灾荒史视野下的明代中后期商品经济,明中后期,灾荒,商品经济,明代经济史"
经济,"刘少奇对社会主义商品经济的理论探讨及其实践,商品经济,价值规律,经济核算,"
经济,"探析江西近代商品经济滞后的重要原因,商品经济,文化氛围,吏治,交通"
经济,"对公有制与商品经济相容性的再认识,公有制,私有制,商品经济,相容性"
经济,"马克思恩格斯考察市场经济的五重维度及其启示,马克思,恩格斯,商品经济,市场经济"
经济,"中国商帮的地域特色与文化承接,,,,"
经济,"不能把市场经济界定为发达的商品经济,,,,"
经济,"建国60年我国市场经济(商品经济)理论研究综述,计划经济,商品经济,市场经济,研究综述"
经济,"基于绿色消费者购买行为的营销战略,消费者行为,消费者,绿色营销,"
经济,"商品经济、虚拟经济与帝国主义——当代经济危机的生成结构解析,生产过剩,不发达的发展,世界货币,"
经济,"从牙行设置看清代陕西商品经济的地域特征,清代,陕西,牙行地域商业,不平衡性"
经济,"唐代西域的丝路贸易与西州商品经济的繁盛,西域,丝路,贸易,商品经济"
经济,"剩余价值二重性与社会主义市场经济——生产力与生产关系的视角,,,,"
经济,"从""老板""的泛化看商品经济时期的称谓语变化,老板,泛化,商品经济时期,称谓语"
经济,"商品经济基本矛盾理论在市场营销理论研究中的运用,商品经济,基本矛盾,市场营销理论,指导"
经济,"论张骞对丝绸之路开发的贡献,张骞,丝绸之路,经济发展,"
经济,"对马克思恩格斯未来社会商品经济将消亡设想的思考,,,,"
经济,"我国市场评价体系下工资水平正常增长机制的政治经济学分析,,,,"
经济,"也论资本的文明作用——对马克思资本概念的重新认识,马克思,资本,文明作用,"
经济,"农业水费自收是淮安市发展水商品经济的必然要求,淮安市,水费自收,商品经济,"
经济,"马克思生产价格理论的局限与价值,马克思生产价格理论,政府职能,市场监管,"
经济,"基于商品品类的零售业客户经济价值预测分析,,,,"
经济,"货币职能的展开与货币独立性的实现 ——理解《资本论》及其手稿货币理论的一个视角,资本论,货币,货币职能,货币独立性"
经济,"农村改革创新:建立商品经济的产权制度和经营体制,农村,改革创新,商品经济,产权制度"
经济,"高等数学在商品经济中的一个应用——商品需求量对价格的弹性分析,需求弹性,偏弹性,性质,应用"
经济,"战国秦汉商品经济及其与社会生产、社会结构变迁的关系,战国秦汉,商品经济,社会生产,生产力发展"
经济,"约开商埠与自开商埠商品经济功能比较——以农产品商品化为例,约开商埠,自开商埠,商品经济功能,农产品商品化"
经济,"民商合一模式的演进及民法典编纂中的创新性选择,,,,"
经济,"五十年代末毛泽东对商品经济的认识及其历史局限性,毛泽东,商品经济,理论贡献,历史局限性"
经济,"商品经济中商品价值形成考 ——重读经典,商品,价值,价格,《资本论》"
经济,"春秋战国时期商品经济的发展,春秋战国时期,商品经济,发展,"
经济,"金义都市区现代化建设的路径研究 ——从萌发到实践:""浙江精神""赋能,浙江精神,都市区现代化建设,路径,"
经济,"企业与经销商关系管理办法探索研究,顾客导向,生命周期理论,经销商,公司"
经济,"基于供应链管理环境的物流管理策略研究,supply chain,logistics management,strategy for improvement,"
经济,"广义劳动价值论:商品经济的基本正义论——兼论坚持、发展劳动价值论的必然性,,,,"
经济,"农村土地制度改革的经济学考察,土地制度,农村土地制度改革,土地属性,土地功能序位"
经济,"中国特色社会主义政治经济学的历史开端,中国特色社会主义政治经济学,经济思想史,历史开端,过渡时期"
经济,"《资本论》的逻辑与社会主义市场经济体制的选择,《资本论》,社会主义市场经济,激励机制,生产力容量"
经济,"中日商品经济思想比较研究--以石门心学和清初实学为中心(上),河北学刊,,,"
经济,"悖论-商品经济的勃兴与商品学的式微--有关商品学的几点讨论,悖论,商品经济,商品学,商品使用价值"
经济,"肇庆市地方文化资源复兴与旅游活化利用,,,,"
经济,"以金融会计服务促进区域茶产业发展模式研究,会计服务,区域茶产业,发展模式,"
经济,"体验经济及其对应的营销战略管理,体验经济,营销,战略管理,"
经济,"商业会馆的特征及其影响,商业会馆,特征,市场商品经济,社会发展"
经济,"从商品经济到市场经济探索与认识的曲折历程——建国60年来一个重要经济学问题讨论与发展的历史轨迹,商品经济,市场经济,经济学问题,"
经济,"基于农业经济小区的小区域生产力发展探究,农业经济小区,小区域,生产力发展,"
经济,"""资本""困局与破解:社会治理的人本逻辑,Capital,Predicament,Social Governance,Humanistic Logic"
经济,"生产力组合规律决定企业与市场的交替变化——重温卓炯""社会分工决定商品经济""理论模式的启示,生产力研究,,,"
经济,"关于创新的政治经济学思考,创新理论,政治经济学,经济学界,社会主义"
经济,"市场经济条件下事业单位会计改变研究,市场经济,事业单位,会计制度,"
经济,"明清时期东莞商品经济模式浅析,明清,东莞,商品经济,"
经济,"""士商合流""与""贾而好儒""——从""三言""""二拍""看明中叶商品经济的特征,,,,"
经济,"注册会计师审计风险的防范与控制,审计人员,注册,会计师,风险"
经济,"多元文化传播与西南边疆民族地区商品经济成长--以明清时期的滇西北地区为例,滇西北,明清时期,多元文化传播,商品经济发展"
经济,"财产权的类型化、体系化与法典化——以《民法典(草案)》为研究对象,财产,财产权,类型化,体系化"
经济,"从""二重性""角度看少数民族农村商品经济的发展与局限——以近代广西为中心的考察,二元经济,礼俗关系,少数民族经济,商业化"
经济,"汉代“蜀锦”兴起的若干原因考察,汉代,蜀锦,自然地理,区域开发"
经济,"民营经济平等地位探析,,,,"
经济,"生产劳动和创造价值的劳动:两个范畴再辨析,生产劳动,创造价值的劳动,经济关系,"
经济,"中日商品经济思想比较研究 --以石门心学和清初实学为中心(下),经济思想,中日比较,实学,石门心学"
经济,"回顾20世纪80年代蔡馥生与卓炯有关商品经济理论的一场争论--纪念蔡馥生教授诞辰100周年,自然经济,产品经济,商品经济,社会分工"
经济,"农村商品化与留居者生计策略探讨——以四川葛村为例,农村商品化,农村留居者,生计策略,农政问题"
经济,"商品社会与身体焦虑——《欢乐之家》中的男性形象分析,,,,"
经济,"明代万历时期苏州府的赋税结构,,,,"
经济,"现代企业制度与会计改革,现代企业制度,会计改革,措施,"
经济,"《资本论》商品价值理论的逻辑漏洞与修补——以爱因斯坦的科学观及其科学理论真理性评价标准为参照系,《资本论》商品价值理论,逻辑漏洞与修补,爱因斯坦的科学观,科学理论真理性评价标准"
经济,"我国农民专业合作社的模式及其发展路径,The cooperative,The agricultural economy,Commodity economy,Industrial economy"
经济,"明清时期“小农生产”与繁荣经济研究,小农生产,小农经济,明清经济,中国经济史"
经济,"中国模式的理论基础:市场经济与公有制相容性,,,,"
经济,"按比例发展规律及其实现机制,按比例发展规律,价值规律,计划规律,资源配置"
经济,"论《资本论》与“中国特色社会主义”之缘,资本论,科学社会主义,欧洲的社会主义,中国的社会主义"
经济,"批发与零售企业竞争力现状及提升对策分析,零售,盈利能力,竞争力,"
经济,"住房价格影响因素的文献综述,住房,经济,社会,心理"
经济,"抗战时期陕甘宁边区的集市贸易,抗战时期,陕甘宁边区,集市贸易,商品经济"
经济,"对雇主“替代责任说”的反思与批判,替代责任,组织过错理论,雇主责任,过错责任"
经济,"中国古代国家干预主义的全面实践——以桑弘羊的财经改革为中心的探讨,国家干预,财经改革,官营工商业,商品经济"
经济,"社会主义市场经济视阈下马克思经济危机理论的当代性探讨,经济危机,金融危机,生产过剩,社会主义市场经济"
经济,"宋代制度变迁与商品经济发展略论,宋代,制度变迁,商品经济,繁荣"
经济,"论实现诚信的“诚信—信用互动”法律机制——兼评《征信管理条例(第二次征求意见稿)》,非商业诚信,信用,道德机制,行为能力"
经济,"何干强教授学术思想素描,学术思想,政治经济学,社会主义,复印资料"
经济,"毛泽东计划经济体制改革理论构想与实践探析,毛泽东,商品经济,经济体制改革,新经济政策"
经济,"孙冶方的价值与价值规律理论简评,孙冶方,价值,价值规律,"
经济,"中小企业财务管理存在的问题及对策初探,中小企业,财务管理,,"
经济,"“有计划的商品经济”是如何被突破的,,,,"
经济,"元代官营高利贷初探,元代,官营高利贷,商品经济,斡脱"
经济,"“第五届中国传统经济再评价暨农商社会/富民社会学术研讨会”会议综述,中国传统,经济再评价,商社,富民社会"
经济,"终南山地区的商品经济,终南山,商品经济,商业活动,"
经济,"武陵山区融合产业发展的潜力分析与建议——以花垣县金溶村为例,融合产业,潜力分析,发展建议,金溶村"
经济,"论近代云南马帮的运输与历史作用,近代,云南,马帮,运输"
经济,"抽象劳动、简单劳动与复杂劳动,商品经济,抽象劳动,具体劳动,简单劳动"
经济,"运河城市与明清通俗小说,运河城市,话本,通俗长篇小说,明清小说"
经济,"论金融危机与市场经济,金融危机,货币,商品经济,市场经济"
经济,"工业设计发展趋势,,,,"
经济,"市场经济产生的历史基因——兼论社会主义制度与市场经济本质诉求的一致性,市场经济,价格机制,宗教教义,政治统治结构"
经济,"我国零售行业宏观营销效率分析,零售行业,宏观经济,营销效率,提质增效"
经济,"民间借贷的衍变与法律规制得失探讨——以1978-2000年间的民间金融发展为视角,民间借贷,民间金融,非法集资,高利贷"
经济,"中国家族信托源起-从“白帝城托孤”到清代“托孤遗嘱”,中国,家族,信托业务,白帝城"
经济,"浅析现代企业管理的属性,现代企业管理,商品经济,社会分工,商品生产"
经济,"市场经济的历史发展过程及其本质,商品经济,市场经济,,"
经济,"略论儒商精神的历史嬗变,儒商,精神,嬗变,儒家"
经济,"清代河南怀庆商帮的发展背景及其特点,清代,怀庆商帮,发展,特点"
经济,"清代流人对嫩江流域经济社会的贡献,清代流人,嫩江流域,经济贡献,"
经济,"“牙人”在宋代蕃汉贸易交往中的活动及影响,牙人,宋代,蕃汉贸易,媒介"
经济,"市场经济视角下我国消费者消费权益问题探讨,市场经济,消费者,消费权益,"
经济,"马克思主义经济学基本理论假设检验的范式,,,,"
经济,"产业结构与经济增长关系的实证研究--以浙江省金华市为例,industrial structure,economic growth,granger-causality test,co-integration analysis"
经济,"中国流通企业的国际化经营战略创新,流通企业,国际化,经营战略改革与创新,"
经济,"关于《原理》教材中一个基本理论问题的探讨——与逄锦聚教授商榷,,,,"
经济,"成本会计创新与资源消耗会计,成本会计,创新,资源消耗会计,"
经济,"宋代商品经济发展与贡士庄的资产经营,宋代,贡士庄,资产经营,商品经济发展"
经济,"论成本管理在企业实践中的利与弊,成本管理,商品经济,现代企业管理,商品价值"
经济,"经济法理念与价值的研究与内涵解读,经济法理念,经济法价值,经济关系,"
经济,"国际贸易商标产品平行进口的法律问题研究,国际贸易,商品经济,商标,平行进口"
经济,"新形势下农村经济财务管理的策略研究,,,,"
经济,"论物质变换形态,,,,"
经济,"卓炯的剩余价值观与市场经济二重性,卓炯,剩余价值,市场经济,二重性"
经济,"唐宋变革:齐民地主经济与齐民社会的兴起,唐宋变革,齐民社会,齐民地主,"
经济,"社会主义市场经济理论的思想基础简析,社会主义市场经济理论,商品经济,计划与市场,计划经济与市场经济"
经济,"劳动价值论的坚持与发展问题,劳动价值论,商品关系,商业劳动,精神生产劳动"
经济,"马帮对云南商品经济发展的推动作用,,,,"
经济,"论英美法系的合同落空原则,合同法,合同落空,英美法系,"
经济,"中国市场经济的由来——市场关系发展的三个阶段,,,,"
经济,"我国近代对外贸易的发展与商贸物流业的滥觞——以近代西南地区对外贸易的发展为视角,,,,"
经济,"发达市场经济是当代世界各国经济运行的共同形式,,,,"
经济,"乌鲁木齐县农地流转的现状调查分析,农户,农地流转,土地使用制度,影响因素"
经济,"“勤劳现象” 的反思,勤劳,美德,自由意志,道德属性"
经济,"宋代荒政思想初探,,,,"
经济,"关于奢侈品经济概念的研究,奢侈品,商品经济,概念,定义"
经济,"从流通一般到社会主义流通的特殊性,流通一般,社会主义流通经济,国有经济,社会主义市场经济"
经济,"关于私人劳动和社会劳动矛盾问题的探讨,私人劳动,社会劳动,商品经济,"
经济,"以“广州—佛山—澳门”为轴心:明清“西江走廊”与粤桂市场整合,,,,"
经济,"企业支付结算方式发展方向分析,financial clearing form,E-banking clearing,corporate card,electronic bill"
经济,"关于循环经济认识论基础的探讨,循环经济,认识论,商品经济,社会基本价值观"
经济,"节俭与消费的矛盾及其现代价值,节俭,消费,适度,健康文明可持续发展"
经济,"新中国60年社会主义市场经济理论发展阶段研究,,,,"
经济,"中美两国内部控制理论发展比较研究,内部控制,内部管理,审计,COSO"
经济,"发展劳动价值论更有利于社会和谐与资源配置——重申""泛价值论""并回应屈炳祥先生制造的""马克思迷信"",泛价值论,劳动价值论,迷信,效用价值论"
经济,"评《市场经济概念是怎样提出来的?》一文中存在的问题,,,,"
经济,"试探出版发行文献采购与市场经济的融合,,,,"
